ItemID,UPC,BasePrice,IMAP,BHG Brand Name,Status,Description,Notes,Image URL,Title
G L02247X    085,31902455018,$190.00,$380.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, 10K Gold Bypass Shank with Rose Gold Open Rose accented by a .02ct Diamond and 12K Green Gold Leaves,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/g l02247x_lg.jpg,Black Hills Gold Ladies Diamond Ring
G L02247X    090,31902455001,$190.00,$380.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, 10K Gold Bypass Shank with Rose Gold Open Rose accented by a .02ct Diamond and 12K Green Gold Leaves,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/g l02247x_lg.jpg,Black Hills Gold Ladies Diamond Ring
G L02247X    095,31902454998,$190.00,$380.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, 10K Gold Bypass Shank with Rose Gold Open Rose accented by a .02ct Diamond and 12K Green Gold Leaves,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/g l02247x_lg.jpg,Black Hills Gold Ladies Diamond Ring
G L02247X    100,31902553677,$190.00,$380.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, 10K Gold Bypass Shank with Rose Gold Open Rose accented by a .02ct Diamond and 12K Green Gold Leaves,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/g l02247x_lg.jpg,Black Hills Gold Ladies Diamond Ring
G L02247X    105,31902568688,$190.00,$380.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, 10K Gold Bypass Shank with Rose Gold Open Rose accented by a .02ct Diamond and 12K Green Gold Leaves,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/g l02247x_lg.jpg,Black Hills Gold Ladies Diamond Ring
G L02248,31902410956,$93.00,$186.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, 10K Gold Bypass Shank with 12K Green and Rose Gold Leaves,NULL Style for special order sizes only!  Please select from stock SIZES AND OPTIONS below.  Select the NULL Style only for special order size and indicate desired size in the NOTES.  MADE TO ORDER so please anticipate 30-35 weeks for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days. ,https://repziocdn.global.ssl.fastly.net/productimages/2214/g l02248_lg.jpg,Black Hills Gold Petite Ring
G L02248     005,31902402500,$93.00,$186.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, 10K Gold Bypass Shank with 12K Green and Rose Gold Leaves,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/g l02248_lg.jpg,Black Hills Gold Petite Ring
G L02248     010,31902402630,$93.00,$186.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, 10K Gold Bypass Shank with 12K Green and Rose Gold Leaves,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/g l02248_lg.jpg,Black Hills Gold Petite Ring
G L02248     015,31902401213,$93.00,$186.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, 10K Gold Bypass Shank with 12K Green and Rose Gold Leaves,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/g l02248_lg.jpg,Black Hills Gold Petite Ring
G L02248     020,31902402517,$93.00,$186.00,Landstrom's Original Black Hills Gold,STANDARD STOCK 10-15 business days, 10K Gold Bypass Shank with 12K Green and Rose Gold Leaves,Our STANDARD STOCK items may take up to 10-15 working days for production.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/g l02248_lg.jpg,Black Hills Gold Petite Ring
G L02248     025,31902395239,$93.00,$186.00,Landstrom's Original Black Hills Gold,STANDARD STOCK 10-15 business days, 10K Gold Bypass Shank with 12K Green and Rose Gold Leaves,Our STANDARD STOCK items may take up to 10-15 working days for production.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/g l02248_lg.jpg,Black Hills Gold Petite Ring
G L02248     030,31902403033,$93.00,$186.00,Landstrom's Original Black Hills Gold,STANDARD STOCK 10-15 business days, 10K Gold Bypass Shank with 12K Green and Rose Gold Leaves,Our STANDARD STOCK items may take up to 10-15 working days for production.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/g l02248_lg.jpg,Black Hills Gold Petite Ring
G L02248     035,31902406003,$93.00,$186.00,Landstrom's Original Black Hills Gold,STANDARD STOCK 10-15 business days, 10K Gold Bypass Shank with 12K Green and Rose Gold Leaves,Our STANDARD STOCK items may take up to 10-15 working days for production.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/g l02248_lg.jpg,Black Hills Gold Petite Ring
G L02248     040,31902402913,$93.00,$186.00,Landstrom's Original Black Hills Gold,STANDARD STOCK 10-15 business days, 10K Gold Bypass Shank with 12K Green and Rose Gold Leaves,Our STANDARD STOCK items may take up to 10-15 working days for production.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/g l02248_lg.jpg,Black Hills Gold Petite Ring
G L02248     045,31902403224,$93.00,$186.00,Landstrom's Original Black Hills Gold,STANDARD STOCK 10-15 business days, 10K Gold Bypass Shank with 12K Green and Rose Gold Leaves,Our STANDARD STOCK items may take up to 10-15 working days for production.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/g l02248_lg.jpg,Black Hills Gold Petite Ring
G L02248     050,31902402623,$93.00,$186.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, 10K Gold Bypass Shank with 12K Green and Rose Gold Leaves,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/g l02248_lg.jpg,Black Hills Gold Petite Ring
G L02248     055,31902403958,$93.00,$186.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, 10K Gold Bypass Shank with 12K Green and Rose Gold Leaves,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/g l02248_lg.jpg,Black Hills Gold Petite Ring
G L02248     060,31902403231,$93.00,$186.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, 10K Gold Bypass Shank with 12K Green and Rose Gold Leaves,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/g l02248_lg.jpg,Black Hills Gold Petite Ring
G L02259,31902400964,$111.00,$222.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, 10K Gold Split Shank with 12K Green and Rose Gold Leaves,NULL Style for special order sizes only!  Please select from stock SIZES AND OPTIONS below.  Select the NULL Style only for special order size and indicate desired size in the NOTES.  MADE TO ORDER so please anticipate 30-35 weeks for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days. ,https://repziocdn.global.ssl.fastly.net/productimages/2214/g l02259_lg.jpg,Black Hills Gold Petite Ring
G L02259     005,31902400629,$111.00,$222.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, 10K Gold Split Shank with 12K Green and Rose Gold Leaves,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/g l02259_lg.jpg,Black Hills Gold Petite Ring
G L02259     010,31902400636,$111.00,$222.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, 10K Gold Split Shank with 12K Green and Rose Gold Leaves,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/g l02259_lg.jpg,Black Hills Gold Petite Ring
G L02259     015,31902400971,$111.00,$222.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, 10K Gold Split Shank with 12K Green and Rose Gold Leaves,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/g l02259_lg.jpg,Black Hills Gold Petite Ring
G L02259     020,31902400988,$111.00,$222.00,Landstrom's Original Black Hills Gold,STANDARD STOCK 10-15 business days, 10K Gold Split Shank with 12K Green and Rose Gold Leaves,Our STANDARD STOCK items may take up to 10-15 working days for production.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/g l02259_lg.jpg,Black Hills Gold Petite Ring
G L02259     025,31902395277,$111.00,$222.00,Landstrom's Original Black Hills Gold,STANDARD STOCK 10-15 business days, 10K Gold Split Shank with 12K Green and Rose Gold Leaves,Our STANDARD STOCK items may take up to 10-15 working days for production.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/g l02259_lg.jpg,Black Hills Gold Petite Ring
G L02259     030,31902400643,$111.00,$222.00,Landstrom's Original Black Hills Gold,STANDARD STOCK 10-15 business days, 10K Gold Split Shank with 12K Green and Rose Gold Leaves,Our STANDARD STOCK items may take up to 10-15 working days for production.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/g l02259_lg.jpg,Black Hills Gold Petite Ring
G L02259     035,31902400650,$111.00,$222.00,Landstrom's Original Black Hills Gold,STANDARD STOCK 10-15 business days, 10K Gold Split Shank with 12K Green and Rose Gold Leaves,Our STANDARD STOCK items may take up to 10-15 working days for production.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/g l02259_lg.jpg,Black Hills Gold Petite Ring
G L02259     040,31902400667,$111.00,$222.00,Landstrom's Original Black Hills Gold,STANDARD STOCK 10-15 business days, 10K Gold Split Shank with 12K Green and Rose Gold Leaves,Our STANDARD STOCK items may take up to 10-15 working days for production.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/g l02259_lg.jpg,Black Hills Gold Petite Ring
G L02259     045,31902400674,$111.00,$222.00,Landstrom's Original Black Hills Gold,STANDARD STOCK 10-15 business days, 10K Gold Split Shank with 12K Green and Rose Gold Leaves,Our STANDARD STOCK items may take up to 10-15 working days for production.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/g l02259_lg.jpg,Black Hills Gold Petite Ring
G L02259     050,31902400681,$111.00,$222.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, 10K Gold Split Shank with 12K Green and Rose Gold Leaves,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/g l02259_lg.jpg,Black Hills Gold Petite Ring
G L02259     055,31902400995,$111.00,$222.00,Landstrom's Original Black Hills Gold,MADE TO ORDER 30-35 business days, 10K Gold Split Shank with 12K Green and Rose Gold Leaves,MADE TO ORDER so please anticipate 30-35 business days for delivery on this item.  Visit our FAST TRACK category for our BEST SELLERS that are available for shipment within 3-8 days.,https://repziocdn.global.ssl.fastly.net/productimages/2214/g l02259_lg.jpg,Black Hills Gold Petite Ring
